timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1739580016978,798,Show List Form,200,,MainThreadGroup 1-7,text,true,,30690,185,17,17,http://192.168.1.107:8080/books,720,0,1
1739580017628,215,Show List Form,200,,MainThreadGroup 1-13,text,true,,30690,185,18,18,http://192.168.1.107:8080/books,161,0,1
1739580017284,655,Show List Form,200,,MainThreadGroup 1-10,text,true,,30690,185,19,19,http://192.168.1.107:8080/books,544,0,1
1739580017400,543,Show List Form,200,,MainThreadGroup 1-11,text,true,,30690,185,19,19,http://192.168.1.107:8080/books,368,0,3
1739580017090,863,Show List Form,200,,MainThreadGroup 1-8,text,true,,30690,185,19,19,http://192.168.1.107:8080/books,757,0,1
1739580017495,467,Show List Form,200,,MainThreadGroup 1-12,text,true,,30690,185,19,19,http://192.168.1.107:8080/books,362,0,0
1739580016546,1431,Show List Form,200,,MainThreadGroup 1-3,text,true,,30690,185,19,19,http://192.168.1.107:8080/books,1273,0,1
1739580016469,1509,Show List Form,200,,MainThreadGroup 1-1,text,true,,30690,185,19,19,http://192.168.1.107:8080/books,1325,0,39
1739580016646,1336,Show List Form,200,,MainThreadGroup 1-4,text,true,,30690,185,19,19,http://192.168.1.107:8080/books,1256,0,2
1739580016866,1121,Show List Form,200,,MainThreadGroup 1-6,text,true,,30690,185,19,19,http://192.168.1.107:8080/books,889,0,0
1739580016469,1526,Show List Form,200,,MainThreadGroup 1-2,text,true,,30690,185,19,19,http://192.168.1.107:8080/books,1310,0,41
1739580017179,832,Show List Form,200,,MainThreadGroup 1-9,text,true,,30690,185,19,19,http://192.168.1.107:8080/books,560,0,1
1739580017757,262,Show List Form,200,,MainThreadGroup 1-14,text,true,,30690,185,20,20,http://192.168.1.107:8080/books,229,0,1
1739580017939,84,Show List Form,200,,MainThreadGroup 1-16,text,true,,30690,185,20,20,http://192.168.1.107:8080/books,59,0,0
1739580016760,1270,Show List Form,200,,MainThreadGroup 1-5,text,true,,30690,185,20,20,http://192.168.1.107:8080/books,1228,0,1
1739580017855,231,Show List Form,200,,MainThreadGroup 1-15,text,true,,30690,185,20,20,http://192.168.1.107:8080/books,213,0,2
1739580018042,55,Show List Form,200,,MainThreadGroup 1-17,text,true,,30690,185,20,20,http://192.168.1.107:8080/books,46,0,1
1739580018180,19,Show Add Form,200,,MainThreadGroup 1-7,text,true,,842,129,21,21,http://192.168.1.107:8080/books/add,19,0,0
1739580018181,48,Show List Form,200,,MainThreadGroup 1-18,text,true,,30690,185,22,22,http://192.168.1.107:8080/books,46,0,0
1739580018256,8,Show Add Form,200,,MainThreadGroup 1-13,text,true,,842,129,22,22,http://192.168.1.107:8080/books/add,7,0,0
1739580018302,37,Show List Form,200,,MainThreadGroup 1-19,text,true,,30690,185,23,23,http://192.168.1.107:8080/books,30,0,1
1739580018340,21,Show Add Form,200,,MainThreadGroup 1-10,text,true,,842,129,23,23,http://192.168.1.107:8080/books/add,21,0,0
1739580018353,10,Show Add Form,200,,MainThreadGroup 1-11,text,true,,842,129,23,23,http://192.168.1.107:8080/books/add,10,0,0
1739580018359,7,Show Add Form,200,,MainThreadGroup 1-8,text,true,,842,129,23,23,http://192.168.1.107:8080/books/add,7,0,0
1739580018369,13,Show Add Form,200,,MainThreadGroup 1-12,text,true,,842,129,23,23,http://192.168.1.107:8080/books/add,12,0,0
1739580018382,6,Show Add Form,200,,MainThreadGroup 1-1,text,true,,842,129,23,23,http://192.168.1.107:8080/books/add,6,0,0
1739580018379,13,Show Add Form,200,,MainThreadGroup 1-3,text,true,,842,129,23,23,http://192.168.1.107:8080/books/add,13,0,0
1739580018384,14,Show Add Form,200,,MainThreadGroup 1-4,text,true,,842,129,23,23,http://192.168.1.107:8080/books/add,14,0,0
1739580018391,15,Show Add Form,200,,MainThreadGroup 1-6,text,true,,842,129,23,23,http://192.168.1.107:8080/books/add,15,0,0
1739580018401,18,Show Add Form,200,,MainThreadGroup 1-2,text,true,,842,129,23,23,http://192.168.1.107:8080/books/add,9,0,0
1739580018418,6,Show Add Form,200,,MainThreadGroup 1-9,text,true,,842,129,23,23,http://192.168.1.107:8080/books/add,5,0,0
1739580018426,9,Show Add Form,200,,MainThreadGroup 1-14,text,true,,842,129,24,24,http://192.168.1.107:8080/books/add,8,0,0
1739580018425,13,Show Add Form,200,,MainThreadGroup 1-16,text,true,,842,129,24,24,http://192.168.1.107:8080/books/add,13,0,0
1739580018441,17,Show Add Form,200,,MainThreadGroup 1-5,text,true,,842,129,24,24,http://192.168.1.107:8080/books/add,9,0,0
1739580018418,50,Show List Form,200,,MainThreadGroup 1-20,text,true,,30690,185,24,24,http://192.168.1.107:8080/books,39,0,1
1739580018488,8,Show Add Form,200,,MainThreadGroup 1-15,text,true,,842,129,24,24,http://192.168.1.107:8080/books/add,8,0,0
1739580018506,7,Show Add Form,200,,MainThreadGroup 1-17,text,true,,842,129,24,24,http://192.168.1.107:8080/books/add,7,0,0
1739580018531,58,Show List Form,200,,MainThreadGroup 1-21,text,true,,30690,185,25,25,http://192.168.1.107:8080/books,58,0,1
1739580018633,5,Show Add Form,200,,MainThreadGroup 1-18,text,true,,842,129,25,25,http://192.168.1.107:8080/books/add,5,0,0
1739580018623,47,Show List Form,200,,MainThreadGroup 1-22,text,true,,30690,185,26,26,http://192.168.1.107:8080/books,34,0,2
1739580018747,21,Show Add Form,200,,MainThreadGroup 1-19,text,true,,842,129,27,27,http://192.168.1.107:8080/books/add,21,0,0
1739580018670,104,Add Book POST,200,,MainThreadGroup 1-13,text,true,,31394,389,27,27,http://192.168.1.107:8080/books,69,0,0
1739580018670,69,Add Book POST-0,302,,MainThreadGroup 1-13,,true,,186,264,27,27,http://192.168.1.107:8080/books/add,69,0,0
1739580018740,34,Add Book POST-1,200,,MainThreadGroup 1-13,text,true,,31208,125,27,27,http://192.168.1.107:8080/books,34,0,0
1739580018734,98,Show List Form,200,,MainThreadGroup 1-23,text,true,,31208,185,27,27,http://192.168.1.107:8080/books,67,0,1
1739580018600,252,Add Book POST,200,,MainThreadGroup 1-7,text,true,,31394,389,27,27,http://192.168.1.107:8080/books,139,0,0
1739580018600,139,Add Book POST-0,302,,MainThreadGroup 1-7,,true,,186,264,27,27,http://192.168.1.107:8080/books/add,139,0,0
1739580018740,112,Add Book POST-1,200,,MainThreadGroup 1-7,text,true,,31208,125,27,27,http://192.168.1.107:8080/books,53,0,0
1739580018877,41,Show Add Form,200,,MainThreadGroup 1-20,text,true,,842,129,28,28,http://192.168.1.107:8080/books/add,41,0,0
1739580018994,22,Show Add Form,200,,MainThreadGroup 1-21,text,true,,842,129,29,29,http://192.168.1.107:8080/books/add,22,0,0
1739580018809,266,Add Book POST,200,,MainThreadGroup 1-6,text,true,,33473,389,30,30,http://192.168.1.107:8080/books,63,0,0
1739580018809,63,Add Book POST-0,302,,MainThreadGroup 1-6,,true,,186,264,30,30,http://192.168.1.107:8080/books/add,63,0,0
1739580018872,203,Add Book POST-1,200,,MainThreadGroup 1-6,text,true,,33287,125,30,30,http://192.168.1.107:8080/books,156,0,0
1739580019077,5,Show Add Form,200,,MainThreadGroup 1-22,text,true,,842,129,30,30,http://192.168.1.107:8080/books/add,5,0,0
1739580018849,236,Show List Form,200,,MainThreadGroup 1-24,text,true,,33805,185,30,30,http://192.168.1.107:8080/books,214,0,1
1739580018877,215,Add Book POST,200,,MainThreadGroup 1-5,text,true,,35286,389,30,30,http://192.168.1.107:8080/books,144,0,0
1739580018877,144,Add Book POST-0,302,,MainThreadGroup 1-5,,true,,186,264,30,30,http://192.168.1.107:8080/books/add,144,0,0
1739580019023,69,Add Book POST-1,200,,MainThreadGroup 1-5,text,true,,35100,125,30,30,http://192.168.1.107:8080/books,53,0,0
1739580018848,267,Add Book POST,200,,MainThreadGroup 1-14,text,true,,34250,389,30,30,http://192.168.1.107:8080/books,62,0,0
1739580018848,62,Add Book POST-0,302,,MainThreadGroup 1-14,,true,,186,264,30,30,http://192.168.1.107:8080/books/add,62,0,0
1739580018910,205,Add Book POST-1,200,,MainThreadGroup 1-14,text,true,,34064,125,30,30,http://192.168.1.107:8080/books,177,0,0
1739580018960,156,Show List Form,200,,MainThreadGroup 1-25,text,true,,34841,185,30,30,http://192.168.1.107:8080/books,110,0,2
1739580018830,303,Add Book POST,200,,MainThreadGroup 1-9,text,true,,35027,389,30,30,http://192.168.1.107:8080/books,161,0,0
1739580018830,161,Add Book POST-0,302,,MainThreadGroup 1-9,,true,,186,264,30,30,http://192.168.1.107:8080/books/add,161,0,0
1739580018991,142,Add Book POST-1,200,,MainThreadGroup 1-9,text,true,,34841,125,30,30,http://192.168.1.107:8080/books,117,0,0
1739580018777,372,Add Book POST,200,,MainThreadGroup 1-8,text,true,,34768,389,30,30,http://192.168.1.107:8080/books,62,0,0
1739580018777,62,Add Book POST-0,302,,MainThreadGroup 1-8,,true,,186,264,30,30,http://192.168.1.107:8080/books/add,62,0,0
1739580018840,309,Add Book POST-1,200,,MainThreadGroup 1-8,text,true,,34582,125,30,30,http://192.168.1.107:8080/books,297,0,0
1739580018829,324,Add Book POST,200,,MainThreadGroup 1-2,text,true,,35286,389,30,30,http://192.168.1.107:8080/books,183,0,0
1739580018829,183,Add Book POST-0,302,,MainThreadGroup 1-2,,true,,186,264,30,30,http://192.168.1.107:8080/books/add,183,0,0
1739580019013,140,Add Book POST-1,200,,MainThreadGroup 1-2,text,true,,35100,125,30,30,http://192.168.1.107:8080/books,102,0,0
1739580018809,346,Add Book POST,200,,MainThreadGroup 1-4,text,true,,33732,389,30,30,http://192.168.1.107:8080/books,56,0,0
1739580018809,56,Add Book POST-0,302,,MainThreadGroup 1-4,,true,,186,264,30,30,http://192.168.1.107:8080/books/add,56,0,0
1739580018865,290,Add Book POST-1,200,,MainThreadGroup 1-4,text,true,,33546,125,30,30,http://192.168.1.107:8080/books,181,0,0
1739580019058,99,Show List Form,200,,MainThreadGroup 1-26,text,true,,35359,185,30,30,http://192.168.1.107:8080/books,69,0,0
1739580018919,249,Add Book POST,200,,MainThreadGroup 1-17,text,true,,35545,389,30,30,http://192.168.1.107:8080/books,149,0,0
1739580018919,149,Add Book POST-0,302,,MainThreadGroup 1-17,,true,,186,264,30,30,http://192.168.1.107:8080/books/add,149,0,0
1739580019074,94,Add Book POST-1,200,,MainThreadGroup 1-17,text,true,,35359,125,30,30,http://192.168.1.107:8080/books,63,0,0
1739580018799,371,Add Book POST,200,,MainThreadGroup 1-3,text,true,,35286,389,30,30,http://192.168.1.107:8080/books,154,0,0
1739580018799,154,Add Book POST-0,302,,MainThreadGroup 1-3,,true,,186,264,30,30,http://192.168.1.107:8080/books/add,154,0,0
1739580018954,216,Add Book POST-1,200,,MainThreadGroup 1-3,text,true,,35100,125,30,30,http://192.168.1.107:8080/books,208,0,0
1739580018785,403,Add Book POST,200,,MainThreadGroup 1-12,text,true,,33473,389,31,31,http://192.168.1.107:8080/books,61,0,0
1739580018785,61,Add Book POST-0,302,,MainThreadGroup 1-12,,true,,186,264,31,31,http://192.168.1.107:8080/books/add,61,0,0
1739580018858,330,Add Book POST-1,200,,MainThreadGroup 1-12,text,true,,33287,125,31,31,http://192.168.1.107:8080/books,198,0,0
1739580018767,423,Add Book POST,200,,MainThreadGroup 1-11,text,true,,32689,389,31,31,http://192.168.1.107:8080/books,68,0,0
1739580018767,68,Add Book POST-0,302,,MainThreadGroup 1-11,,true,,186,264,31,31,http://192.168.1.107:8080/books/add,68,0,0
1739580018835,355,Add Book POST-1,200,,MainThreadGroup 1-11,text,true,,32503,125,31,31,http://192.168.1.107:8080/books,156,0,0
1739580018847,370,Add Book POST,200,,MainThreadGroup 1-16,text,true,,34250,389,31,31,http://192.168.1.107:8080/books,49,0,0
1739580018847,49,Add Book POST-0,302,,MainThreadGroup 1-16,,true,,186,264,31,31,http://192.168.1.107:8080/books/add,49,0,0
1739580018897,320,Add Book POST-1,200,,MainThreadGroup 1-16,text,true,,34064,125,31,31,http://192.168.1.107:8080/books,293,0,0
1739580019057,177,Add Book POST,200,,MainThreadGroup 1-18,text,true,,35545,389,31,31,http://192.168.1.107:8080/books,42,0,0
1739580019057,42,Add Book POST-0,302,,MainThreadGroup 1-18,,true,,186,264,31,31,http://192.168.1.107:8080/books/add,42,0,0
1739580019099,135,Add Book POST-1,200,,MainThreadGroup 1-18,text,true,,35359,125,31,31,http://192.168.1.107:8080/books,61,0,0
1739580018785,449,Add Book POST,200,,MainThreadGroup 1-10,text,true,,33473,389,31,31,http://192.168.1.107:8080/books,62,0,0
1739580018785,62,Add Book POST-0,302,,MainThreadGroup 1-10,,true,,186,264,31,31,http://192.168.1.107:8080/books/add,62,0,0
1739580018847,387,Add Book POST-1,200,,MainThreadGroup 1-10,text,true,,33287,125,31,31,http://192.168.1.107:8080/books,341,0,0
1739580019172,70,Add Book POST,200,,MainThreadGroup 1-19,text,true,,35804,389,31,31,http://192.168.1.107:8080/books,21,0,0
1739580019172,21,Add Book POST-0,302,,MainThreadGroup 1-19,,true,,186,264,31,31,http://192.168.1.107:8080/books/add,21,0,0
1739580019194,48,Add Book POST-1,200,,MainThreadGroup 1-19,text,true,,35618,125,31,31,http://192.168.1.107:8080/books,41,0,0
1739580019237,12,Show Add Form,200,,MainThreadGroup 1-23,text,true,,842,129,31,31,http://192.168.1.107:8080/books/add,12,0,0
1739580018797,478,Add Book POST,200,,MainThreadGroup 1-1,text,true,,35286,389,31,31,http://192.168.1.107:8080/books,217,0,0
1739580018797,217,Add Book POST-0,302,,MainThreadGroup 1-1,,true,,186,264,31,31,http://192.168.1.107:8080/books/add,217,0,0
1739580019014,261,Add Book POST-1,200,,MainThreadGroup 1-1,text,true,,35100,125,31,31,http://192.168.1.107:8080/books,189,0,0
1739580018908,376,Add Book POST,200,,MainThreadGroup 1-15,text,true,,35286,389,32,32,http://192.168.1.107:8080/books,125,0,0
1739580018908,125,Add Book POST-0,302,,MainThreadGroup 1-15,,true,,186,264,32,32,http://192.168.1.107:8080/books/add,125,0,0
1739580019037,247,Add Book POST-1,200,,MainThreadGroup 1-15,text,true,,35100,125,32,32,http://192.168.1.107:8080/books,205,0,0
1739580019158,129,Show List Form,200,,MainThreadGroup 1-27,text,true,,35618,185,32,32,http://192.168.1.107:8080/books,85,0,1
1739580019278,127,Show List Form,200,,MainThreadGroup 1-28,text,true,,35618,185,33,33,http://192.168.1.107:8080/books,125,0,0
1739580019321,163,Add Book POST,200,,MainThreadGroup 1-20,text,true,,36063,389,33,33,http://192.168.1.107:8080/books,85,0,0
1739580019321,85,Add Book POST-0,302,,MainThreadGroup 1-20,,true,,186,264,33,33,http://192.168.1.107:8080/books/add,85,0,0
1739580019406,78,Add Book POST-1,200,,MainThreadGroup 1-20,text,true,,35877,125,33,33,http://192.168.1.107:8080/books,64,0,0
1739580019489,18,Show Add Form,200,,MainThreadGroup 1-24,text,true,,842,129,34,34,http://192.168.1.107:8080/books/add,18,0,0
1739580019381,131,Show List Form,200,,MainThreadGroup 1-29,text,true,,35877,185,34,34,http://192.168.1.107:8080/books,105,0,0
1739580019517,13,Show Add Form,200,,MainThreadGroup 1-25,text,true,,842,129,34,34,http://192.168.1.107:8080/books/add,12,0,0
1739580019489,70,Show List Form,200,,MainThreadGroup 1-30,text,true,,36136,185,34,34,http://192.168.1.107:8080/books,57,0,1
1739580019580,29,Show Add Form,200,,MainThreadGroup 1-26,text,true,,842,129,34,34,http://192.168.1.107:8080/books/add,29,0,0
1739580019419,207,Add Book POST,200,,MainThreadGroup 1-21,text,true,,36581,389,34,34,http://192.168.1.107:8080/books,72,0,0
1739580019419,72,Add Book POST-0,302,,MainThreadGroup 1-21,,true,,186,264,34,34,http://192.168.1.107:8080/books/add,72,0,0
1739580019492,134,Add Book POST-1,200,,MainThreadGroup 1-21,text,true,,36395,125,34,34,http://192.168.1.107:8080/books,125,0,0
1739580019496,151,Add Book POST,200,,MainThreadGroup 1-22,text,true,,36581,389,34,34,http://192.168.1.107:8080/books,44,0,0
1739580019496,44,Add Book POST-0,302,,MainThreadGroup 1-22,,true,,186,264,34,34,http://192.168.1.107:8080/books/add,44,0,0
1739580019540,107,Add Book POST-1,200,,MainThreadGroup 1-22,text,true,,36395,125,34,34,http://192.168.1.107:8080/books,95,0,0
1739580019579,135,Show List Form,200,,MainThreadGroup 1-31,text,true,,36395,185,35,35,http://192.168.1.107:8080/books,114,0,31
1739580019686,44,Show List Form,200,,MainThreadGroup 1-32,text,true,,36654,185,35,35,http://192.168.1.107:8080/books,35,0,1
1739580019706,29,Show Add Form,200,,MainThreadGroup 1-27,text,true,,842,129,36,36,http://192.168.1.107:8080/books/add,29,0,0
1739580019659,106,Add Book POST,200,,MainThreadGroup 1-23,text,true,,36840,389,36,36,http://192.168.1.107:8080/books,37,0,0
1739580019659,37,Add Book POST-0,302,,MainThreadGroup 1-23,,true,,186,264,36,36,http://192.168.1.107:8080/books/add,37,0,0
1739580019696,69,Add Book POST-1,200,,MainThreadGroup 1-23,text,true,,36654,125,36,36,http://192.168.1.107:8080/books,51,0,0
1739580019827,24,Show Add Form,200,,MainThreadGroup 1-28,text,true,,842,129,37,37,http://192.168.1.107:8080/books/add,24,0,0
1739580019797,80,Show List Form,200,,MainThreadGroup 1-33,text,true,,36654,185,37,37,http://192.168.1.107:8080/books,68,0,1
1739580019928,35,Show Add Form,200,,MainThreadGroup 1-29,text,true,,842,129,38,38,http://192.168.1.107:8080/books/add,35,0,0
1739580019972,55,Show Add Form,200,,MainThreadGroup 1-30,text,true,,842,129,38,38,http://192.168.1.107:8080/books/add,55,0,0
1739580019938,134,Add Book POST,200,,MainThreadGroup 1-24,text,true,,37099,389,39,39,http://192.168.1.107:8080/books,55,0,0
1739580019938,55,Add Book POST-0,302,,MainThreadGroup 1-24,,true,,186,264,39,39,http://192.168.1.107:8080/books/add,55,0,0
1739580019994,78,Add Book POST-1,200,,MainThreadGroup 1-24,text,true,,36913,125,39,39,http://192.168.1.107:8080/books,71,0,0
1739580019910,172,Show List Form,200,,MainThreadGroup 1-34,text,true,,36654,185,39,39,http://192.168.1.107:8080/books,167,0,1
1739580020058,35,Show List Form,200,,MainThreadGroup 1-35,text,true,,37173,185,39,39,http://192.168.1.107:8080/books,31,0,1
1739580019939,191,Add Book POST,200,,MainThreadGroup 1-25,text,true,,37618,389,39,39,http://192.168.1.107:8080/books,113,0,0
1739580019939,113,Add Book POST-0,302,,MainThreadGroup 1-25,,true,,186,264,39,39,http://192.168.1.107:8080/books/add,113,0,0
1739580020117,15,Show Add Form,200,,MainThreadGroup 1-31,text,true,,842,129,39,39,http://192.168.1.107:8080/books/add,15,0,0
1739580020052,78,Add Book POST-1,200,,MainThreadGroup 1-25,text,true,,37432,125,39,39,http://192.168.1.107:8080/books,65,0,0
1739580020018,117,Add Book POST,200,,MainThreadGroup 1-26,text,true,,37618,389,39,39,http://192.168.1.107:8080/books,70,0,0
1739580020018,70,Add Book POST-0,302,,MainThreadGroup 1-26,,true,,186,264,39,39,http://192.168.1.107:8080/books/add,70,0,0
1739580020090,45,Add Book POST-1,200,,MainThreadGroup 1-26,text,true,,37432,125,39,39,http://192.168.1.107:8080/books,27,0,0
1739580020134,17,Show Add Form,200,,MainThreadGroup 1-32,text,true,,842,129,39,39,http://192.168.1.107:8080/books/add,17,0,0
1739580020137,37,Show List Form,200,,MainThreadGroup 1-36,text,true,,37432,185,40,40,http://192.168.1.107:8080/books,27,0,1
1739580020138,71,Add Book POST,200,,MainThreadGroup 1-27,text,true,,37877,389,40,40,http://192.168.1.107:8080/books,39,0,0
1739580020138,39,Add Book POST-0,302,,MainThreadGroup 1-27,,true,,186,264,40,40,http://192.168.1.107:8080/books/add,39,0,0
1739580020177,32,Add Book POST-1,200,,MainThreadGroup 1-27,text,true,,37691,125,40,40,http://192.168.1.107:8080/books,31,0,0
1739580020258,40,Show List Form,200,,MainThreadGroup 1-37,text,true,,37691,185,41,41,http://192.168.1.107:8080/books,26,0,1
1739580020284,19,Show Add Form,200,,MainThreadGroup 1-33,text,true,,842,129,41,41,http://192.168.1.107:8080/books/add,19,0,0
1739580020260,122,Add Book POST,200,,MainThreadGroup 1-28,text,true,,38136,389,41,41,http://192.168.1.107:8080/books,51,0,0
1739580020260,51,Add Book POST-0,302,,MainThreadGroup 1-28,,true,,186,264,41,41,http://192.168.1.107:8080/books/add,51,0,0
1739580020311,71,Add Book POST-1,200,,MainThreadGroup 1-28,text,true,,37950,125,41,41,http://192.168.1.107:8080/books,67,0,0
1739580020358,54,Show List Form,200,,MainThreadGroup 1-38,text,true,,37950,185,42,42,http://192.168.1.107:8080/books,36,0,1
1739580020367,81,Add Book POST,200,,MainThreadGroup 1-29,text,true,,38395,389,42,42,http://192.168.1.107:8080/books,32,0,0
1739580020367,32,Add Book POST-0,302,,MainThreadGroup 1-29,,true,,186,264,42,42,http://192.168.1.107:8080/books/add,32,0,0
1739580020400,48,Add Book POST-1,200,,MainThreadGroup 1-29,text,true,,38209,125,42,42,http://192.168.1.107:8080/books,39,0,0
1739580019243,1231,JDBC Request,200,OK,MainThreadGroup 1-13,text,true,,7,0,42,42,null,1229,0,1199
1739580020167,308,JDBC Request,200,OK,MainThreadGroup 1-23,text,true,,7,0,42,42,null,308,0,307
1739580020057,420,JDBC Request,200,OK,MainThreadGroup 1-22,text,true,,7,0,42,42,null,419,0,418
1739580019897,582,JDBC Request,200,OK,MainThreadGroup 1-20,text,true,,7,0,42,42,null,581,0,580
1739580020038,443,JDBC Request,200,OK,MainThreadGroup 1-21,text,true,,7,0,42,42,null,442,0,441
1739580019678,804,JDBC Request,200,OK,MainThreadGroup 1-1,text,true,,7,0,42,42,null,804,0,803
1739580019709,779,JDBC Request,200,OK,MainThreadGroup 1-15,text,true,,7,0,42,42,null,779,0,776
1739580019647,844,JDBC Request,200,OK,MainThreadGroup 1-19,text,true,,7,0,42,42,null,844,0,841
1739580020485,16,Show Add Form,200,,MainThreadGroup 1-34,text,true,,842,129,42,42,http://192.168.1.107:8080/books/add,16,0,0
1739580019646,856,JDBC Request,200,OK,MainThreadGroup 1-10,text,true,,7,0,42,42,null,856,0,845
1739580019645,860,JDBC Request,200,OK,MainThreadGroup 1-18,text,true,,7,0,42,42,null,859,0,857
1739580020468,44,Show List Form,200,,MainThreadGroup 1-39,text,true,,38468,185,43,43,http://192.168.1.107:8080/books,42,0,2
1739580019600,912,JDBC Request,200,OK,MainThreadGroup 1-11,text,true,,7,0,43,43,null,910,0,910
1739580019627,886,JDBC Request,200,OK,MainThreadGroup 1-16,text,true,,7,0,43,43,null,882,0,880
1739580019600,913,JDBC Request,200,OK,MainThreadGroup 1-12,text,true,,7,0,43,43,null,913,0,912
1739580020498,19,Show Add Form,200,,MainThreadGroup 1-35,text,true,,842,129,43,43,http://192.168.1.107:8080/books/add,7,0,0
1739580019580,946,JDBC Request,200,OK,MainThreadGroup 1-4,text,true,,7,0,43,43,null,945,0,934
1739580019582,945,JDBC Request,200,OK,MainThreadGroup 1-17,text,true,,7,0,43,43,null,944,0,943
1739580019579,949,JDBC Request,200,OK,MainThreadGroup 1-3,text,true,,7,0,43,43,null,949,0,948
1739580019562,968,JDBC Request,200,OK,MainThreadGroup 1-2,text,true,,7,0,43,43,null,967,0,966
1739580020478,53,JDBC Request,200,OK,MainThreadGroup 1-24,text,true,,7,0,43,43,null,53,0,52
1739580019541,991,JDBC Request,200,OK,MainThreadGroup 1-9,text,true,,7,0,43,43,null,991,0,990
1739580020429,105,Add Book POST,200,,MainThreadGroup 1-30,text,true,,38654,389,43,43,http://192.168.1.107:8080/books,52,0,0
1739580020429,52,Add Book POST-0,302,,MainThreadGroup 1-30,,true,,186,264,43,43,http://192.168.1.107:8080/books/add,52,0,0
1739580020481,53,Add Book POST-1,200,,MainThreadGroup 1-30,text,true,,38468,125,43,43,http://192.168.1.107:8080/books,48,0,0
1739580019557,978,JDBC Request,200,OK,MainThreadGroup 1-8,text,true,,7,0,43,43,null,978,0,976
1739580020540,10,JDBC Request,200,OK,MainThreadGroup 1-25,text,true,,7,0,43,43,null,10,0,0
1739580019501,1051,JDBC Request,200,OK,MainThreadGroup 1-5,text,true,,7,0,43,43,null,1050,0,1049
1739580019477,1080,JDBC Request,200,OK,MainThreadGroup 1-6,text,true,,7,0,43,43,null,1080,0,1078
1739580019275,1287,JDBC Request,200,OK,MainThreadGroup 1-7,text,true,,7,0,43,43,null,1286,0,1283
1739580020541,22,JDBC Request,200,OK,MainThreadGroup 1-26,text,true,,7,0,43,43,null,22,0,20
1739580019530,1035,JDBC Request,200,OK,MainThreadGroup 1-14,text,true,,7,0,43,43,null,1035,0,1033
1739580020577,8,Show Add Form,200,,MainThreadGroup 1-36,text,true,,842,129,43,43,http://192.168.1.107:8080/books/add,7,0,0
1739580020571,32,Show List Form,200,,MainThreadGroup 1-40,text,true,,38468,185,43,43,http://192.168.1.107:8080/books,27,0,1
1739580020611,7,JDBC Request,200,OK,MainThreadGroup 1-27,text,true,,7,0,44,44,null,7,0,1
1739580020549,95,Add Book POST,200,,MainThreadGroup 1-31,text,true,,39172,389,44,44,http://192.168.1.107:8080/books,43,0,0
1739580020549,43,Add Book POST-0,302,,MainThreadGroup 1-31,,true,,186,264,44,44,http://192.168.1.107:8080/books/add,43,0,0
1739580020592,52,Add Book POST-1,200,,MainThreadGroup 1-31,text,true,,38986,125,44,44,http://192.168.1.107:8080/books,36,0,0
1739580020565,95,Add Book POST,200,,MainThreadGroup 1-32,text,true,,39172,389,44,44,http://192.168.1.107:8080/books,38,0,0
1739580020565,38,Add Book POST-0,302,,MainThreadGroup 1-32,,true,,186,264,44,44,http://192.168.1.107:8080/books/add,38,0,0
1739580020603,57,Add Book POST-1,200,,MainThreadGroup 1-32,text,true,,38986,125,44,44,http://192.168.1.107:8080/books,53,0,0
1739580020682,27,Show List Form,200,,MainThreadGroup 1-41,text,true,,38986,185,44,44,http://192.168.1.107:8080/books,27,0,4
1739580020699,14,Show Add Form,200,,MainThreadGroup 1-37,text,true,,842,129,44,44,http://192.168.1.107:8080/books/add,10,0,0
1739580020710,42,Add Book POST,200,,MainThreadGroup 1-33,text,true,,39431,389,45,45,http://192.168.1.107:8080/books,24,0,0
1739580020710,24,Add Book POST-0,302,,MainThreadGroup 1-33,,true,,186,264,45,45,http://192.168.1.107:8080/books/add,24,0,0
1739580020735,17,Add Book POST-1,200,,MainThreadGroup 1-33,text,true,,39245,125,45,45,http://192.168.1.107:8080/books,13,0,0
1739580020784,1,JDBC Request,200,OK,MainThreadGroup 1-28,text,true,,7,0,45,45,null,1,0,0
1739580020813,9,Show Add Form,200,,MainThreadGroup 1-38,text,true,,842,129,46,46,http://192.168.1.107:8080/books/add,9,0,0
1739580020797,38,Show List Form,200,,MainThreadGroup 1-42,text,true,,39245,185,46,46,http://192.168.1.107:8080/books,37,0,1
1739580020849,2,JDBC Request,200,OK,MainThreadGroup 1-29,text,true,,7,0,46,46,null,2,0,0
1739580020910,6,Debug Sampler,200,OK,MainThreadGroup 1-19,text,true,,514,0,46,46,null,0,0,0
1739580020912,4,Debug Sampler,200,OK,MainThreadGroup 1-20,text,true,,515,0,46,46,null,0,0,0
1739580020913,4,Debug Sampler,200,OK,MainThreadGroup 1-18,text,true,,515,0,46,46,null,0,0,0
1739580020917,1,Debug Sampler,200,OK,MainThreadGroup 1-11,text,true,,515,0,46,46,null,0,0,0
1739580020917,1,Debug Sampler,200,OK,MainThreadGroup 1-22,text,true,,515,0,46,46,null,0,0,0
1739580020919,1,Debug Sampler,200,OK,MainThreadGroup 1-12,text,true,,515,0,46,46,null,0,0,0
1739580020920,0,Debug Sampler,200,OK,MainThreadGroup 1-15,text,true,,515,0,46,46,null,0,0,0
